8817.47,6209050000.0,148661327389,16859862.0,16859862.0,3.25,10.03,10.63,8788.99,8792.32,8790.66,18-02-12-16-57
8817.47,6209050000.0,148661327389,16859862.0,16859862.0,3.25,10.03,10.63,8757.53,8760.05,8758.79,18-02-12-16-58
8817.47,6209050000.0,148661327389,16859862.0,16859862.0,3.25,10.03,10.63,8759.68,8761.57,8760.63,18-02-12-16-59
8817.47,6209050000.0,148661327389,16859862.0,16859862.0,3.25,10.03,10.63,8764.83,8767.82,8766.33,18-02-12-17-00
8811.6,6202010000.0,148562580289,16859887.0,16859887.0,3.04,9.87,10.56,8764.79,8767.63,8766.21,18-02-12-17-01
8811.6,6202010000.0,148562580289,16859887.0,16859887.0,3.04,9.87,10.56,8764.25,8767.63,8765.94,18-02-12-17-02
8811.6,6202010000.0,148562580289,16859887.0,16859887.0,3.04,9.87,10.56,8767.26,8770.45,8768.86,18-02-12-17-03
8811.6,6202010000.0,148562580289,16859887.0,16859887.0,3.04,9.87,10.56,8773.54,8776.49,8775.01,18-02-12-17-04
8811.6,6202010000.0,148562580289,16859887.0,16859887.0,3.04,9.87,10.56,8773.54,8776.49,8775.02,18-02-12-17-05
8798.4,6201380000.0,148340029781,16859887.0,16859887.0,2.87,9.74,10.45,8772.64,8775.18,8773.91,18-02-12-17-06
8798.4,6201380000.0,148340029781,16859887.0,16859887.0,2.87,9.74,10.45,8783.69,8790.14,8786.92,18-02-12-17-07
8798.4,6201380000.0,148340029781,16859887.0,16859887.0,2.87,9.74,10.45,8794.32,8800.54,8797.43,18-02-12-17-08
8798.4,6201380000.0,148340029781,16859887.0,16859887.0,2.87,9.74,10.45,8794.32,8800.54,8797.43,18-02-12-17-09
8798.4,6201380000.0,148340029781,16859887.0,16859887.0,2.87,9.74,10.45,8793.03,8797.28,8795.16,18-02-12-17-10
8807.89,6217630000.0,148500030108,16859887.0,16859887.0,2.37,9.8,10.63,8798.53,8803.38,8800.95,18-02-12-17-11
8807.89,6217630000.0,148500030108,16859887.0,16859887.0,2.37,9.8,10.63,8809.82,8810.56,8810.19,18-02-12-17-12
8807.89,6217630000.0,148500030108,16859887.0,16859887.0,2.37,9.8,10.63,8772.45,8776.82,8774.64,18-02-12-17-13
8807.89,6217630000.0,148500030108,16859887.0,16859887.0,2.37,9.8,10.63,8808.03,8812.03,8810.03,18-02-12-17-14
8807.89,6217630000.0,148500030108,16859887.0,16859887.0,2.37,9.8,10.63,8764.11,8768.62,8766.37,18-02-12-17-15
8811.35,6224460000.0,148558365317,16859887.0,16859887.0,2.04,9.86,10.75,8787.09,8790.28,8788.68,18-02-12-17-16
8811.35,6224460000.0,148558365317,16859887.0,16859887.0,2.04,9.86,10.75,8765.67,8770.63,8768.15,18-02-12-17-17
